sales_id,date_key,store_key,product_key,quantity,unit_price,total_sales,estimated_cost,estimated_profit
268489,52,14,5,14,180.00,2520.00,1638.00,882.00
268490,277,2,1,3,900.00,2700.00,1755.00,945.00
268491,56,6,2,3,700.00,2100.00,1365.00,735.00
268492,559,2,2,8,700.00,5600.00,3640.00,1960.00
268493,101,20,3,14,300.00,4200.00,2730.00,1470.00
268494,503,9,6,7,25.00,175.00,113.75,61.25
268495,210,20,2,14,700.00,9800.00,6370.00,3430.00
268496,298,8,5,12,180.00,2160.00,1404.00,756.00
268497,661,15,4,2,75.00,150.00,97.50,52.50
268498,246,2,7,13,40.00,520.00,338.00,182.00
268499,193,13,4,10,75.00,750.00,487.50,262.50
268500,31,19,2,8,700.00,5600.00,3640.00,1960.00
268501,139,12,1,9,900.00,8100.00,5265.00,2835.00
268502,701,6,1,4,900.00,3600.00,2340.00,1260.00
268503,100,17,5,3,180.00,540.00,351.00,189.00
268504,274,6,5,8,180.00,1440.00,936.00,504.00
268505,321,20,6,10,25.00,250.00,162.50,87.50
268506,618,14,1,8,900.00,7200.00,4680.00,2520.00
268507,50,1,7,10,40.00,400.00,260.00,140.00
268508,587,20,2,8,700.00,5600.00,3640.00,1960.00
268509,415,1,4,8,75.00,600.00,390.00,210.00
268510,140,4,1,13,900.00,11700.00,7605.00,4095.00
268511,46,4,4,13,75.00,975.00,633.75,341.25
268512,363,6,4,7,75.00,525.00,341.25,183.75
268513,173,14,4,6,75.00,450.00,292.50,157.50
268514,488,15,3,9,300.00,2700.00,1755.00,945.00
268515,574,11,6,6,25.00,150.00,97.50,52.50
268516,624,15,3,11,300.00,3300.00,2145.00,1155.00
268517,143,5,7,14,40.00,560.00,364.00,196.00
268518,517,11,4,14,75.00,1050.00,682.50,367.50
268519,218,18,5,5,180.00,900.00,585.00,315.00
268520,473,2,1,6,900.00,5400.00,3510.00,1890.00
268521,462,14,2,5,700.00,3500.00,2275.00,1225.00
268522,180,19,7,9,40.00,360.00,234.00,126.00
268523,184,19,6,4,25.00,100.00,65.00,35.00
268524,529,4,5,3,180.00,540.00,351.00,189.00
268525,546,6,7,5,40.00,200.00,130.00,70.00
268526,306,18,3,12,300.00,3600.00,2340.00,1260.00
268527,279,3,2,13,700.00,9100.00,5915.00,3185.00
268528,684,12,1,7,900.00,6300.00,4095.00,2205.00
268529,519,16,7,7,40.00,280.00,182.00,98.00
268530,83,4,6,9,25.00,225.00,146.25,78.75
268531,247,12,1,1,900.00,900.00,585.00,315.00
268532,703,16,5,2,180.00,360.00,234.00,126.00
268533,393,4,1,12,900.00,10800.00,7020.00,3780.00
268534,6,16,1,12,900.00,10800.00,7020.00,3780.00
268535,695,19,7,7,40.00,280.00,182.00,98.00
268536,411,8,2,12,700.00,8400.00,5460.00,2940.00
268537,626,18,4,13,75.00,975.00,633.75,341.25
268538,130,5,1,2,900.00,1800.00,1170.00,630.00
268539,370,10,2,1,700.00,700.00,455.00,245.00
268540,234,5,7,3,40.00,120.00,78.00,42.00
268541,539,12,4,1,75.00,75.00,48.75,26.25
268542,691,10,4,9,75.00,675.00,438.75,236.25
268543,356,2,6,2,25.00,50.00,32.50,17.50
268544,472,3,3,1,300.00,300.00,195.00,105.00
268545,209,10,4,4,75.00,300.00,195.00,105.00
268546,155,3,6,5,25.00,125.00,81.25,43.75
268547,568,1,4,6,75.00,450.00,292.50,157.50
268548,502,15,7,5,40.00,200.00,130.00,70.00
268549,443,1,3,3,300.00,900.00,585.00,315.00
268550,607,7,7,7,40.00,280.00,182.00,98.00
268551,88,1,2,6,700.00,4200.00,2730.00,1470.00
268552,6,11,4,6,75.00,450.00,292.50,157.50
268553,543,17,3,1,300.00,300.00,195.00,105.00
268554,602,11,3,10,300.00,3000.00,1950.00,1050.00
268555,543,11,5,3,180.00,540.00,351.00,189.00
268556,197,10,4,9,75.00,675.00,438.75,236.25
268557,293,5,6,7,25.00,175.00,113.75,61.25
268558,324,16,5,4,180.00,720.00,468.00,252.00
268559,487,2,4,11,75.00,825.00,536.25,288.75
268560,698,18,4,14,75.00,1050.00,682.50,367.50
268561,434,17,7,9,40.00,360.00,234.00,126.00
268562,645,3,4,4,75.00,300.00,195.00,105.00
268563,524,19,1,11,900.00,9900.00,6435.00,3465.00
268564,95,2,1,6,900.00,5400.00,3510.00,1890.00
268565,440,10,6,11,25.00,275.00,178.75,96.25
268566,449,4,7,11,40.00,440.00,286.00,154.00
268567,245,6,1,12,900.00,10800.00,7020.00,3780.00
268568,657,8,4,7,75.00,525.00,341.25,183.75
268569,128,7,2,12,700.00,8400.00,5460.00,2940.00
268570,471,4,6,12,25.00,300.00,195.00,105.00
268571,232,16,6,13,25.00,325.00,211.25,113.75
268572,58,20,4,3,75.00,225.00,146.25,78.75
268573,570,18,4,3,75.00,225.00,146.25,78.75
268574,110,8,5,6,180.00,1080.00,702.00,378.00
268575,497,4,2,9,700.00,6300.00,4095.00,2205.00
268576,677,10,6,7,25.00,175.00,113.75,61.25
268577,564,15,1,11,900.00,9900.00,6435.00,3465.00
268578,673,9,4,1,75.00,75.00,48.75,26.25
268579,270,19,4,11,75.00,825.00,536.25,288.75
268580,312,3,5,8,180.00,1440.00,936.00,504.00
268581,537,19,1,8,900.00,7200.00,4680.00,2520.00
268582,382,8,2,14,700.00,9800.00,6370.00,3430.00
268583,12,11,2,2,700.00,1400.00,910.00,490.00
268584,562,7,1,13,900.00,11700.00,7605.00,4095.00
268585,485,9,6,6,25.00,150.00,97.50,52.50
268586,537,16,5,13,180.00,2340.00,1521.00,819.00
268587,594,16,4,4,75.00,300.00,195.00,105.00
268588,47,19,4,8,75.00,600.00,390.00,210.00
268589,143,19,5,8,180.00,1440.00,936.00,504.00
268590,294,18,4,7,75.00,525.00,341.25,183.75
268591,346,2,4,5,75.00,375.00,243.75,131.25
268592,313,15,3,12,300.00,3600.00,2340.00,1260.00
268593,721,1,6,8,25.00,200.00,130.00,70.00
268594,550,3,5,6,180.00,1080.00,702.00,378.00
268595,407,19,6,1,25.00,25.00,16.25,8.75
268596,22,5,4,14,75.00,1050.00,682.50,367.50
268597,430,14,4,9,75.00,675.00,438.75,236.25
268598,446,20,2,3,700.00,2100.00,1365.00,735.00
268599,22,12,3,6,300.00,1800.00,1170.00,630.00
268600,679,12,1,14,900.00,12600.00,8190.00,4410.00
268601,210,2,1,5,900.00,4500.00,2925.00,1575.00
268602,400,6,6,8,25.00,200.00,130.00,70.00
268603,208,16,7,10,40.00,400.00,260.00,140.00
268604,620,17,6,5,25.00,125.00,81.25,43.75
268605,6,13,6,10,25.00,250.00,162.50,87.50
268606,146,7,1,13,900.00,11700.00,7605.00,4095.00
268607,433,4,4,7,75.00,525.00,341.25,183.75
268608,518,19,1,2,900.00,1800.00,1170.00,630.00
268609,427,5,4,8,75.00,600.00,390.00,210.00
268610,118,19,3,8,300.00,2400.00,1560.00,840.00
268611,340,17,3,3,300.00,900.00,585.00,315.00
268612,215,1,1,10,900.00,9000.00,5850.00,3150.00
268613,105,2,5,6,180.00,1080.00,702.00,378.00
268614,481,8,5,11,180.00,1980.00,1287.00,693.00
268615,93,3,6,5,25.00,125.00,81.25,43.75
268616,699,16,1,6,900.00,5400.00,3510.00,1890.00
268617,101,8,3,10,300.00,3000.00,1950.00,1050.00
268618,99,5,5,6,180.00,1080.00,702.00,378.00
268619,571,7,4,13,75.00,975.00,633.75,341.25
268620,680,17,1,14,900.00,12600.00,8190.00,4410.00
268621,628,3,3,7,300.00,2100.00,1365.00,735.00
268622,366,17,5,14,180.00,2520.00,1638.00,882.00
268623,2,9,5,3,180.00,540.00,351.00,189.00
268624,686,18,5,4,180.00,720.00,468.00,252.00
268625,543,14,3,8,300.00,2400.00,1560.00,840.00
268626,436,6,6,3,25.00,75.00,48.75,26.25
268627,40,3,4,14,75.00,1050.00,682.50,367.50
268628,667,4,5,3,180.00,540.00,351.00,189.00
268629,284,13,1,3,900.00,2700.00,1755.00,945.00
268630,2,6,2,14,700.00,9800.00,6370.00,3430.00
268631,449,10,6,6,25.00,150.00,97.50,52.50
268632,376,9,4,9,75.00,675.00,438.75,236.25
268633,597,7,1,8,900.00,7200.00,4680.00,2520.00
268634,477,18,3,7,300.00,2100.00,1365.00,735.00
268635,279,11,1,6,900.00,5400.00,3510.00,1890.00
268636,13,3,7,11,40.00,440.00,286.00,154.00
268637,95,7,4,5,75.00,375.00,243.75,131.25
268638,7,11,1,3,900.00,2700.00,1755.00,945.00
268639,465,8,4,4,75.00,300.00,195.00,105.00
268640,215,8,5,11,180.00,1980.00,1287.00,693.00
268641,177,17,7,12,40.00,480.00,312.00,168.00
268642,496,15,3,14,300.00,4200.00,2730.00,1470.00
268643,454,16,7,9,40.00,360.00,234.00,126.00
268644,406,5,4,7,75.00,525.00,341.25,183.75
268645,2,19,5,11,180.00,1980.00,1287.00,693.00
268646,78,18,1,8,900.00,7200.00,4680.00,2520.00
268647,220,6,7,14,40.00,560.00,364.00,196.00
268648,4,4,6,1,25.00,25.00,16.25,8.75
268649,335,4,4,8,75.00,600.00,390.00,210.00
268650,463,1,2,4,700.00,2800.00,1820.00,980.00
268651,264,12,4,9,75.00,675.00,438.75,236.25
268652,135,3,3,6,300.00,1800.00,1170.00,630.00
268653,544,8,5,6,180.00,1080.00,702.00,378.00
268654,503,19,6,11,25.00,275.00,178.75,96.25
268655,701,4,1,9,900.00,8100.00,5265.00,2835.00
268656,72,5,1,12,900.00,10800.00,7020.00,3780.00
268657,332,1,4,10,75.00,750.00,487.50,262.50
268658,577,12,4,6,75.00,450.00,292.50,157.50
268659,647,6,7,4,40.00,160.00,104.00,56.00
268660,343,18,5,2,180.00,360.00,234.00,126.00
268661,339,2,1,10,900.00,9000.00,5850.00,3150.00
268662,195,15,5,8,180.00,1440.00,936.00,504.00
268663,155,1,5,4,180.00,720.00,468.00,252.00
268664,119,3,5,12,180.00,2160.00,1404.00,756.00
268665,158,12,4,1,75.00,75.00,48.75,26.25
268666,197,18,4,14,75.00,1050.00,682.50,367.50
268667,21,12,1,1,900.00,900.00,585.00,315.00
268668,405,10,7,3,40.00,120.00,78.00,42.00
268669,392,8,4,3,75.00,225.00,146.25,78.75
268670,389,20,4,4,75.00,300.00,195.00,105.00
268671,483,15,5,9,180.00,1620.00,1053.00,567.00
268672,347,8,4,7,75.00,525.00,341.25,183.75
268673,693,17,6,5,25.00,125.00,81.25,43.75
268674,529,14,6,4,25.00,100.00,65.00,35.00
268675,419,17,2,9,700.00,6300.00,4095.00,2205.00
268676,358,1,6,6,25.00,150.00,97.50,52.50
268677,3,13,4,9,75.00,675.00,438.75,236.25
268678,114,8,5,2,180.00,360.00,234.00,126.00
268679,9,8,5,4,180.00,720.00,468.00,252.00
268680,474,12,1,7,900.00,6300.00,4095.00,2205.00
268681,317,1,6,6,25.00,150.00,97.50,52.50
268682,148,1,1,5,900.00,4500.00,2925.00,1575.00
268683,522,10,3,11,300.00,3300.00,2145.00,1155.00
268684,597,17,4,8,75.00,600.00,390.00,210.00
268685,694,15,6,10,25.00,250.00,162.50,87.50
268686,71,5,5,10,180.00,1800.00,1170.00,630.00
268687,302,2,6,4,25.00,100.00,65.00,35.00
268688,608,7,2,6,700.00,4200.00,2730.00,1470.00
268689,526,8,3,2,300.00,600.00,390.00,210.00
268690,219,7,2,1,700.00,700.00,455.00,245.00
268691,380,14,7,14,40.00,560.00,364.00,196.00
268692,485,18,7,3,40.00,120.00,78.00,42.00
268693,562,6,6,11,25.00,275.00,178.75,96.25
268694,726,4,6,4,25.00,100.00,65.00,35.00
268695,86,17,6,8,25.00,200.00,130.00,70.00
268696,297,17,6,12,25.00,300.00,195.00,105.00
268697,286,13,3,6,300.00,1800.00,1170.00,630.00
268698,55,9,4,3,75.00,225.00,146.25,78.75
268699,645,3,7,5,40.00,200.00,130.00,70.00
268700,550,11,2,14,700.00,9800.00,6370.00,3430.00
268701,242,12,1,13,900.00,11700.00,7605.00,4095.00
268702,245,4,4,5,75.00,375.00,243.75,131.25
268703,512,12,6,3,25.00,75.00,48.75,26.25
268704,586,7,2,2,700.00,1400.00,910.00,490.00
268705,556,1,4,13,75.00,975.00,633.75,341.25
268706,130,5,3,4,300.00,1200.00,780.00,420.00
268707,55,13,2,11,700.00,7700.00,5005.00,2695.00
268708,69,4,2,9,700.00,6300.00,4095.00,2205.00
268709,594,20,1,8,900.00,7200.00,4680.00,2520.00
268710,188,4,6,10,25.00,250.00,162.50,87.50
268711,248,10,1,1,900.00,900.00,585.00,315.00
268712,601,3,2,5,700.00,3500.00,2275.00,1225.00
268713,382,14,6,13,25.00,325.00,211.25,113.75
268714,46,11,6,7,25.00,175.00,113.75,61.25
268715,576,6,3,13,300.00,3900.00,2535.00,1365.00
268716,79,14,7,7,40.00,280.00,182.00,98.00
268717,355,2,4,7,75.00,525.00,341.25,183.75
268718,684,14,1,12,900.00,10800.00,7020.00,3780.00
268719,358,8,1,2,900.00,1800.00,1170.00,630.00
268720,88,20,5,10,180.00,1800.00,1170.00,630.00
268721,87,5,7,9,40.00,360.00,234.00,126.00
268722,729,9,2,14,700.00,9800.00,6370.00,3430.00
268723,725,10,7,2,40.00,80.00,52.00,28.00
268724,107,1,4,2,75.00,150.00,97.50,52.50
268725,436,16,6,8,25.00,200.00,130.00,70.00
268726,710,10,4,1,75.00,75.00,48.75,26.25
268727,595,14,7,5,40.00,200.00,130.00,70.00
268728,576,9,2,9,700.00,6300.00,4095.00,2205.00
268729,445,3,1,10,900.00,9000.00,5850.00,3150.00
268730,614,16,7,2,40.00,80.00,52.00,28.00
268731,37,15,4,13,75.00,975.00,633.75,341.25
268732,511,10,5,1,180.00,180.00,117.00,63.00
268733,103,10,1,1,900.00,900.00,585.00,315.00
268734,427,2,2,12,700.00,8400.00,5460.00,2940.00
268735,252,18,4,8,75.00,600.00,390.00,210.00
268736,673,13,2,12,700.00,8400.00,5460.00,2940.00
268737,495,17,2,1,700.00,700.00,455.00,245.00
268738,646,9,1,9,900.00,8100.00,5265.00,2835.00
268739,268,3,2,12,700.00,8400.00,5460.00,2940.00
268740,164,18,1,8,900.00,7200.00,4680.00,2520.00
268741,146,6,4,2,75.00,150.00,97.50,52.50
268742,153,13,6,11,25.00,275.00,178.75,96.25
268743,451,15,3,11,300.00,3300.00,2145.00,1155.00
268744,452,10,1,11,900.00,9900.00,6435.00,3465.00
268745,8,8,3,2,300.00,600.00,390.00,210.00
268746,310,11,6,11,25.00,275.00,178.75,96.25
268747,176,5,3,12,300.00,3600.00,2340.00,1260.00
268748,211,5,4,4,75.00,300.00,195.00,105.00
268749,462,19,4,6,75.00,450.00,292.50,157.50
268750,366,3,1,7,900.00,6300.00,4095.00,2205.00
268751,48,15,3,8,300.00,2400.00,1560.00,840.00
268752,492,3,2,5,700.00,3500.00,2275.00,1225.00
268753,127,11,4,12,75.00,900.00,585.00,315.00
268754,637,5,3,4,300.00,1200.00,780.00,420.00
268755,447,20,2,1,700.00,700.00,455.00,245.00
268756,393,12,7,8,40.00,320.00,208.00,112.00
268757,188,6,4,11,75.00,825.00,536.25,288.75
268758,253,15,3,5,300.00,1500.00,975.00,525.00
268759,560,3,7,6,40.00,240.00,156.00,84.00
268760,4,18,7,5,40.00,200.00,130.00,70.00
268761,551,4,6,2,25.00,50.00,32.50,17.50
268762,677,12,4,11,75.00,825.00,536.25,288.75
268763,481,2,1,6,900.00,5400.00,3510.00,1890.00
268764,466,12,7,10,40.00,400.00,260.00,140.00
268765,615,14,4,12,75.00,900.00,585.00,315.00
268766,169,7,7,1,40.00,40.00,26.00,14.00
268767,344,2,4,8,75.00,600.00,390.00,210.00
268768,705,15,1,5,900.00,4500.00,2925.00,1575.00
268769,68,20,7,5,40.00,200.00,130.00,70.00
268770,161,10,5,2,180.00,360.00,234.00,126.00
268771,229,15,5,3,180.00,540.00,351.00,189.00
268772,523,10,7,1,40.00,40.00,26.00,14.00
268773,648,6,3,9,300.00,2700.00,1755.00,945.00
268774,549,3,2,8,700.00,5600.00,3640.00,1960.00
268775,57,12,4,6,75.00,450.00,292.50,157.50
268776,40,19,1,14,900.00,12600.00,8190.00,4410.00
268777,51,6,1,3,900.00,2700.00,1755.00,945.00
268778,550,18,1,3,900.00,2700.00,1755.00,945.00
268779,555,16,2,4,700.00,2800.00,1820.00,980.00
268780,547,14,3,3,300.00,900.00,585.00,315.00
268781,624,18,5,10,180.00,1800.00,1170.00,630.00
268782,526,1,5,2,180.00,360.00,234.00,126.00
268783,562,4,2,9,700.00,6300.00,4095.00,2205.00
268784,384,10,2,4,700.00,2800.00,1820.00,980.00
268785,731,7,2,8,700.00,5600.00,3640.00,1960.00
268786,580,7,3,7,300.00,2100.00,1365.00,735.00
268787,635,1,6,6,25.00,150.00,97.50,52.50
268788,520,4,1,9,900.00,8100.00,5265.00,2835.00
268789,12,16,7,5,40.00,200.00,130.00,70.00
268790,453,13,1,5,900.00,4500.00,2925.00,1575.00
268791,277,4,3,8,300.00,2400.00,1560.00,840.00
268792,634,4,3,2,300.00,600.00,390.00,210.00
268793,597,4,4,3,75.00,225.00,146.25,78.75
268794,123,12,2,9,700.00,6300.00,4095.00,2205.00
268795,249,16,7,11,40.00,440.00,286.00,154.00
268796,702,20,7,14,40.00,560.00,364.00,196.00
268797,720,17,2,8,700.00,5600.00,3640.00,1960.00
268798,41,9,2,8,700.00,5600.00,3640.00,1960.00
268799,38,8,7,8,40.00,320.00,208.00,112.00
268800,182,13,1,6,900.00,5400.00,3510.00,1890.00
268801,456,20,1,14,900.00,12600.00,8190.00,4410.00
268802,115,19,5,14,180.00,2520.00,1638.00,882.00
268803,398,12,2,1,700.00,700.00,455.00,245.00
268804,434,6,6,4,25.00,100.00,65.00,35.00
268805,84,2,3,11,300.00,3300.00,2145.00,1155.00
268806,121,18,5,4,180.00,720.00,468.00,252.00
268807,26,9,5,1,180.00,180.00,117.00,63.00
268808,208,19,5,1,180.00,180.00,117.00,63.00
268809,184,8,3,1,300.00,300.00,195.00,105.00
268810,714,15,3,7,300.00,2100.00,1365.00,735.00
268811,557,2,5,1,180.00,180.00,117.00,63.00
268812,269,6,3,13,300.00,3900.00,2535.00,1365.00
268813,266,4,7,9,40.00,360.00,234.00,126.00
268814,667,8,1,11,900.00,9900.00,6435.00,3465.00
268815,448,4,7,9,40.00,360.00,234.00,126.00
268816,260,18,4,14,75.00,1050.00,682.50,367.50
268817,180,12,6,2,25.00,50.00,32.50,17.50
268818,189,2,5,4,180.00,720.00,468.00,252.00
268819,555,3,2,13,700.00,9100.00,5915.00,3185.00
268820,58,7,7,7,40.00,280.00,182.00,98.00
268821,441,17,3,9,300.00,2700.00,1755.00,945.00
268822,685,20,4,11,75.00,825.00,536.25,288.75
268823,401,9,7,9,40.00,360.00,234.00,126.00
268824,99,13,4,2,75.00,150.00,97.50,52.50
268825,103,12,7,10,40.00,400.00,260.00,140.00
268826,241,2,2,12,700.00,8400.00,5460.00,2940.00
268827,231,13,1,3,900.00,2700.00,1755.00,945.00
268828,208,12,7,3,40.00,120.00,78.00,42.00
268829,600,10,2,9,700.00,6300.00,4095.00,2205.00
268830,457,9,3,10,300.00,3000.00,1950.00,1050.00
268831,100,15,2,11,700.00,7700.00,5005.00,2695.00
268832,358,17,4,6,75.00,450.00,292.50,157.50
268833,130,3,7,2,40.00,80.00,52.00,28.00
268834,175,14,1,3,900.00,2700.00,1755.00,945.00
268835,344,7,1,8,900.00,7200.00,4680.00,2520.00
268836,100,13,2,1,700.00,700.00,455.00,245.00
268837,58,13,2,7,700.00,4900.00,3185.00,1715.00
268838,252,8,7,8,40.00,320.00,208.00,112.00
268839,497,14,6,12,25.00,300.00,195.00,105.00
268840,509,6,4,12,75.00,900.00,585.00,315.00
268841,703,8,7,6,40.00,240.00,156.00,84.00
268842,445,13,5,6,180.00,1080.00,702.00,378.00
268843,179,6,1,12,900.00,10800.00,7020.00,3780.00
268844,525,3,4,8,75.00,600.00,390.00,210.00
268845,228,9,5,7,180.00,1260.00,819.00,441.00
268846,41,5,7,14,40.00,560.00,364.00,196.00
268847,388,2,2,8,700.00,5600.00,3640.00,1960.00
268848,84,6,3,13,300.00,3900.00,2535.00,1365.00
268849,577,12,3,12,300.00,3600.00,2340.00,1260.00
268850,56,19,5,4,180.00,720.00,468.00,252.00
268851,499,12,5,13,180.00,2340.00,1521.00,819.00
268852,226,19,4,4,75.00,300.00,195.00,105.00
268853,16,10,2,3,700.00,2100.00,1365.00,735.00
268854,141,2,4,6,75.00,450.00,292.50,157.50
268855,173,14,7,12,40.00,480.00,312.00,168.00
268856,102,5,7,12,40.00,480.00,312.00,168.00
268857,526,17,5,12,180.00,2160.00,1404.00,756.00
268858,517,6,4,8,75.00,600.00,390.00,210.00
268859,38,16,1,14,900.00,12600.00,8190.00,4410.00
268860,304,8,4,9,75.00,675.00,438.75,236.25
268861,173,8,2,11,700.00,7700.00,5005.00,2695.00
268862,336,8,2,3,700.00,2100.00,1365.00,735.00
268863,597,18,5,10,180.00,1800.00,1170.00,630.00
268864,700,7,4,4,75.00,300.00,195.00,105.00
268865,351,19,4,11,75.00,825.00,536.25,288.75
268866,678,13,4,14,75.00,1050.00,682.50,367.50
268867,251,14,6,6,25.00,150.00,97.50,52.50
268868,110,11,6,11,25.00,275.00,178.75,96.25
268869,559,17,1,7,900.00,6300.00,4095.00,2205.00
268870,729,11,6,12,25.00,300.00,195.00,105.00
268871,565,12,1,5,900.00,4500.00,2925.00,1575.00
268872,602,4,7,2,40.00,80.00,52.00,28.00
268873,112,17,1,1,900.00,900.00,585.00,315.00
268874,159,19,5,8,180.00,1440.00,936.00,504.00
268875,416,15,6,6,25.00,150.00,97.50,52.50
268876,690,17,1,1,900.00,900.00,585.00,315.00
268877,378,10,5,12,180.00,2160.00,1404.00,756.00
268878,109,18,5,1,180.00,180.00,117.00,63.00
268879,692,8,1,2,900.00,1800.00,1170.00,630.00
268880,630,18,5,13,180.00,2340.00,1521.00,819.00
268881,363,7,2,12,700.00,8400.00,5460.00,2940.00
268882,537,18,5,10,180.00,1800.00,1170.00,630.00
268883,479,1,3,6,300.00,1800.00,1170.00,630.00
268884,447,4,3,9,300.00,2700.00,1755.00,945.00
268885,127,14,2,4,700.00,2800.00,1820.00,980.00
268886,577,18,5,13,180.00,2340.00,1521.00,819.00
268887,672,12,4,7,75.00,525.00,341.25,183.75
268888,689,3,6,7,25.00,175.00,113.75,61.25
268889,540,8,4,13,75.00,975.00,633.75,341.25
268890,25,20,6,10,25.00,250.00,162.50,87.50
268891,472,1,4,14,75.00,1050.00,682.50,367.50
268892,648,16,4,6,75.00,450.00,292.50,157.50
268893,470,13,2,12,700.00,8400.00,5460.00,2940.00
268894,491,18,7,2,40.00,80.00,52.00,28.00
268895,502,7,4,1,75.00,75.00,48.75,26.25
268896,665,6,6,9,25.00,225.00,146.25,78.75
268897,667,7,7,2,40.00,80.00,52.00,28.00
268898,230,5,1,4,900.00,3600.00,2340.00,1260.00
268899,666,8,3,2,300.00,600.00,390.00,210.00
268900,82,18,7,9,40.00,360.00,234.00,126.00
268901,529,8,1,11,900.00,9900.00,6435.00,3465.00
268902,193,12,7,6,40.00,240.00,156.00,84.00
268903,293,7,7,5,40.00,200.00,130.00,70.00
268904,134,12,5,1,180.00,180.00,117.00,63.00
268905,364,19,1,14,900.00,12600.00,8190.00,4410.00
268906,191,14,1,14,900.00,12600.00,8190.00,4410.00
268907,543,2,4,14,75.00,1050.00,682.50,367.50
268908,514,4,6,11,25.00,275.00,178.75,96.25
268909,375,1,5,10,180.00,1800.00,1170.00,630.00
268910,93,1,7,3,40.00,120.00,78.00,42.00
268911,47,12,4,9,75.00,675.00,438.75,236.25
268912,220,8,5,12,180.00,2160.00,1404.00,756.00
268913,416,13,4,10,75.00,750.00,487.50,262.50
268914,37,5,4,14,75.00,1050.00,682.50,367.50
268915,141,3,2,9,700.00,6300.00,4095.00,2205.00
268916,317,17,6,14,25.00,350.00,227.50,122.50
268917,681,4,2,9,700.00,6300.00,4095.00,2205.00
268918,241,19,7,14,40.00,560.00,364.00,196.00
268919,730,14,4,2,75.00,150.00,97.50,52.50
268920,441,6,1,6,900.00,5400.00,3510.00,1890.00
268921,332,8,2,6,700.00,4200.00,2730.00,1470.00
268922,212,7,2,1,700.00,700.00,455.00,245.00
268923,289,9,1,9,900.00,8100.00,5265.00,2835.00
268924,354,20,7,8,40.00,320.00,208.00,112.00
268925,38,11,7,2,40.00,80.00,52.00,28.00
268926,675,15,5,9,180.00,1620.00,1053.00,567.00
268927,56,3,4,5,75.00,375.00,243.75,131.25
268928,22,14,1,11,900.00,9900.00,6435.00,3465.00
268929,260,3,7,4,40.00,160.00,104.00,56.00
268930,90,6,2,13,700.00,9100.00,5915.00,3185.00
268931,196,12,2,8,700.00,5600.00,3640.00,1960.00
268932,140,20,6,6,25.00,150.00,97.50,52.50
268933,206,17,3,2,300.00,600.00,390.00,210.00
268934,283,19,4,4,75.00,300.00,195.00,105.00
268935,356,9,6,2,25.00,50.00,32.50,17.50
268936,210,19,1,2,900.00,1800.00,1170.00,630.00
268937,552,15,4,12,75.00,900.00,585.00,315.00
268938,643,10,2,14,700.00,9800.00,6370.00,3430.00
268939,37,15,5,7,180.00,1260.00,819.00,441.00
268940,608,12,2,9,700.00,6300.00,4095.00,2205.00
268941,670,5,6,13,25.00,325.00,211.25,113.75
268942,3,3,6,2,25.00,50.00,32.50,17.50
268943,90,11,3,13,300.00,3900.00,2535.00,1365.00
268944,309,12,4,2,75.00,150.00,97.50,52.50
268945,466,7,1,11,900.00,9900.00,6435.00,3465.00
268946,658,16,1,1,900.00,900.00,585.00,315.00
268947,268,11,4,10,75.00,750.00,487.50,262.50
268948,286,18,7,10,40.00,400.00,260.00,140.00
268949,691,5,3,7,300.00,2100.00,1365.00,735.00
268950,10,2,1,13,900.00,11700.00,7605.00,4095.00
268951,724,7,1,6,900.00,5400.00,3510.00,1890.00
268952,422,19,5,11,180.00,1980.00,1287.00,693.00
268953,715,20,2,14,700.00,9800.00,6370.00,3430.00
268954,97,16,3,14,300.00,4200.00,2730.00,1470.00
268955,333,2,6,13,25.00,325.00,211.25,113.75
268956,380,16,7,11,40.00,440.00,286.00,154.00
268957,716,12,4,1,75.00,75.00,48.75,26.25
268958,444,9,4,2,75.00,150.00,97.50,52.50
268959,223,15,4,3,75.00,225.00,146.25,78.75
268960,429,11,7,6,40.00,240.00,156.00,84.00
268961,522,3,7,1,40.00,40.00,26.00,14.00
268962,101,18,6,5,25.00,125.00,81.25,43.75
268963,582,19,1,6,900.00,5400.00,3510.00,1890.00
268964,462,16,2,1,700.00,700.00,455.00,245.00
268965,257,2,4,14,75.00,1050.00,682.50,367.50
268966,477,11,5,13,180.00,2340.00,1521.00,819.00
268967,682,18,5,7,180.00,1260.00,819.00,441.00
268968,303,8,3,13,300.00,3900.00,2535.00,1365.00
268969,281,3,7,10,40.00,400.00,260.00,140.00
