sale_date,store,region,product,category,unit_price,quantity,total_sales,sale_year,sale_month,sale_quarter,weekday,estimated_profit,estimated_cost
2024-12-05,Store B,East,Monitor,Electronics,180,10,1800,2024,12,4,Thursday,630.0,1170.0
2023-01-30,Store E,South,Keyboard,Accessories,40,10,400,2023,1,1,Monday,140.0,260.0
2023-10-25,Store C,West,Keyboard,Accessories,40,14,560,2023,10,4,Wednesday,196.0,364.0
2023-03-02,Store C,West,Mouse,Accessories,25,11,275,2023,3,1,Thursday,96.25,178.75
2024-04-02,Store D,East,Mouse,Accessories,25,3,75,2024,4,2,Tuesday,26.25,48.75
2023-10-31,Store D,West,Tablet,Electronics,300,10,3000,2023,10,4,Tuesday,1050.0,1950.0
2023-12-06,Store B,South,Monitor,Electronics,180,10,1800,2023,12,4,Wednesday,630.0,1170.0
2024-03-23,Store A,North,Smartphone,Electronics,700,2,1400,2024,3,1,Saturday,489.99999999999994,910.0
2023-10-29,Store B,North,Smartphone,Electronics,700,6,4200,2023,10,4,Sunday,1470.0,2730.0
2024-06-23,Store A,South,Headphones,Accessories,75,13,975,2024,6,2,Sunday,341.25,633.75
2024-04-29,Store E,North,Smartphone,Electronics,700,13,9100,2024,4,2,Monday,3185.0,5915.0
2023-03-18,Store C,North,Tablet,Electronics,300,9,2700,2023,3,1,Saturday,944.9999999999999,1755.0
2024-09-24,Store B,East,Mouse,Accessories,25,6,150,2024,9,3,Tuesday,52.5,97.5
2024-05-29,Store A,West,Laptop,Electronics,900,2,1800,2024,5,2,Wednesday,630.0,1170.0
2024-07-02,Store E,East,Laptop,Electronics,900,2,1800,2024,7,3,Tuesday,630.0,1170.0
2024-10-20,Store B,South,Tablet,Electronics,300,4,1200,2024,10,4,Sunday,420.0,780.0
2023-04-02,Store C,East,Keyboard,Accessories,40,6,240,2023,4,2,Sunday,84.0,156.0
2024-04-10,Store E,South,Keyboard,Accessories,40,8,320,2024,4,2,Wednesday,112.0,208.0
2024-04-10,Store D,South,Smartphone,Electronics,700,14,9800,2024,4,2,Wednesday,3430.0,6370.0
2024-08-21,Store C,East,Smartphone,Electronics,700,5,3500,2024,8,3,Wednesday,1225.0,2275.0
2023-02-09,Store D,South,Keyboard,Accessories,40,12,480,2023,2,1,Thursday,168.0,312.0
2024-11-20,Store E,North,Mouse,Accessories,25,13,325,2024,11,4,Wednesday,113.74999999999999,211.25
2023-11-25,Store E,North,Tablet,Electronics,300,2,600,2023,11,4,Saturday,210.0,390.0
2023-10-12,Store D,North,Tablet,Electronics,300,13,3900,2023,10,4,Thursday,1365.0,2535.0
2024-07-07,Store A,South,Keyboard,Accessories,40,7,280,2024,7,3,Sunday,98.0,182.0
2023-03-07,Store E,East,Headphones,Accessories,75,10,750,2023,3,1,Tuesday,262.5,487.5
2024-09-27,Store B,South,Keyboard,Accessories,40,11,440,2024,9,3,Friday,154.0,286.0
2024-10-18,Store B,North,Monitor,Electronics,180,8,1440,2024,10,4,Friday,503.99999999999994,936.0
2024-09-23,Store E,West,Keyboard,Accessories,40,9,360,2024,9,3,Monday,125.99999999999999,234.0
2023-04-19,Store D,North,Keyboard,Accessories,40,8,320,2023,4,2,Wednesday,112.0,208.0
2024-02-19,Store D,North,Smartphone,Electronics,700,5,3500,2024,2,1,Monday,1225.0,2275.0
2024-01-03,Store D,North,Smartphone,Electronics,700,10,7000,2024,1,1,Wednesday,2450.0,4550.0
2024-02-27,Store A,South,Monitor,Electronics,180,9,1620,2024,2,1,Tuesday,567.0,1053.0
2024-07-25,Store A,North,Monitor,Electronics,180,3,540,2024,7,3,Thursday,189.0,351.0
2023-08-28,Store B,West,Laptop,Electronics,900,11,9900,2023,8,3,Monday,3465.0,6435.0
2024-03-10,Store E,East,Tablet,Electronics,300,4,1200,2024,3,1,Sunday,420.0,780.0
2023-07-31,Store B,South,Tablet,Electronics,300,10,3000,2023,7,3,Monday,1050.0,1950.0
2024-02-04,Store E,North,Tablet,Electronics,300,2,600,2024,2,1,Sunday,210.0,390.0
2024-09-01,Store B,East,Laptop,Electronics,900,1,900,2024,9,3,Sunday,315.0,585.0
2024-12-30,Store E,West,Mouse,Accessories,25,14,350,2024,12,4,Monday,122.49999999999999,227.5
2024-04-12,Store B,North,Smartphone,Electronics,700,12,8400,2024,4,2,Friday,2940.0,5460.0
2023-06-19,Store C,East,Laptop,Electronics,900,6,5400,2023,6,2,Monday,1889.9999999999998,3510.0
2023-07-29,Store A,North,Monitor,Electronics,180,11,1980,2023,7,3,Saturday,693.0,1287.0
2023-09-13,Store D,South,Monitor,Electronics,180,5,900,2023,9,3,Wednesday,315.0,585.0
2024-11-13,Store A,South,Mouse,Accessories,25,4,100,2024,11,4,Wednesday,35.0,65.0
2023-03-14,Store D,East,Smartphone,Electronics,700,4,2800,2023,3,1,Tuesday,979.9999999999999,1820.0
2023-05-27,Store E,South,Tablet,Electronics,300,14,4200,2023,5,2,Saturday,1470.0,2730.0
2023-12-06,Store B,West,Laptop,Electronics,900,1,900,2023,12,4,Wednesday,315.0,585.0
2023-11-13,Store B,North,Tablet,Electronics,300,7,2100,2023,11,4,Monday,735.0,1365.0
2024-09-09,Store D,South,Monitor,Electronics,180,8,1440,2024,9,3,Monday,503.99999999999994,936.0
2024-08-28,Store B,South,Mouse,Accessories,25,12,300,2024,8,3,Wednesday,105.0,195.0
2024-07-28,Store B,North,Keyboard,Accessories,40,9,360,2024,7,3,Sunday,125.99999999999999,234.0
2023-06-03,Store B,West,Tablet,Electronics,300,10,3000,2023,6,2,Saturday,1050.0,1950.0
2023-09-12,Store A,North,Smartphone,Electronics,700,9,6300,2023,9,3,Tuesday,2205.0,4095.0
2023-12-17,Store B,East,Tablet,Electronics,300,2,600,2023,12,4,Sunday,210.0,390.0
2024-06-30,Store C,North,Headphones,Accessories,75,10,750,2024,6,2,Sunday,262.5,487.5
2023-11-08,Store D,West,Monitor,Electronics,180,8,1440,2023,11,4,Wednesday,503.99999999999994,936.0
2024-10-30,Store A,North,Smartphone,Electronics,700,4,2800,2024,10,4,Wednesday,979.9999999999999,1820.0
2023-05-14,Store A,West,Mouse,Accessories,25,6,150,2023,5,2,Sunday,52.5,97.5
2023-05-09,Store E,West,Smartphone,Electronics,700,10,7000,2023,5,2,Tuesday,2450.0,4550.0
2024-03-11,Store E,South,Keyboard,Accessories,40,7,280,2024,3,1,Monday,98.0,182.0
2023-10-07,Store B,North,Monitor,Electronics,180,4,720,2023,10,4,Saturday,251.99999999999997,468.0
2023-12-24,Store A,West,Headphones,Accessories,75,2,150,2023,12,4,Sunday,52.5,97.5
2023-09-09,Store A,North,Mouse,Accessories,25,6,150,2023,9,3,Saturday,52.5,97.5
2023-05-15,Store B,South,Tablet,Electronics,300,2,600,2023,5,2,Monday,210.0,390.0
2024-06-06,Store D,East,Headphones,Accessories,75,10,750,2024,6,2,Thursday,262.5,487.5
2024-10-21,Store A,North,Smartphone,Electronics,700,10,7000,2024,10,4,Monday,2450.0,4550.0
2023-11-15,Store E,West,Laptop,Electronics,900,13,11700,2023,11,4,Wednesday,4094.9999999999995,7605.0
2023-03-21,Store B,West,Monitor,Electronics,180,4,720,2023,3,1,Tuesday,251.99999999999997,468.0
2023-07-10,Store A,South,Headphones,Accessories,75,14,1050,2023,7,3,Monday,367.5,682.5
2024-03-28,Store E,East,Headphones,Accessories,75,3,225,2024,3,1,Thursday,78.75,146.25
2023-12-10,Store C,West,Monitor,Electronics,180,6,1080,2023,12,4,Sunday,378.0,702.0
2023-01-30,Store A,East,Laptop,Electronics,900,7,6300,2023,1,1,Monday,2205.0,4095.0
2024-02-18,Store B,West,Keyboard,Accessories,40,10,400,2024,2,1,Sunday,140.0,260.0
2024-01-03,Store E,West,Keyboard,Accessories,40,7,280,2024,1,1,Wednesday,98.0,182.0
2024-08-18,Store A,East,Monitor,Electronics,180,14,2520,2024,8,3,Sunday,882.0,1638.0
2024-05-16,Store E,West,Tablet,Electronics,300,5,1500,2024,5,2,Thursday,525.0,975.0
2024-10-23,Store B,East,Tablet,Electronics,300,7,2100,2024,10,4,Wednesday,735.0,1365.0
2024-12-01,Store A,South,Headphones,Accessories,75,14,1050,2024,12,4,Sunday,367.5,682.5
2023-01-21,Store B,East,Laptop,Electronics,900,3,2700,2023,1,1,Saturday,944.9999999999999,1755.0
2024-07-02,Store D,South,Headphones,Accessories,75,3,225,2024,7,3,Tuesday,78.75,146.25
2023-09-03,Store A,East,Smartphone,Electronics,700,13,9100,2023,9,3,Sunday,3185.0,5915.0
2023-10-10,Store A,South,Monitor,Electronics,180,14,2520,2023,10,4,Tuesday,882.0,1638.0
2024-09-05,Store E,East,Monitor,Electronics,180,3,540,2024,9,3,Thursday,189.0,351.0
2023-08-20,Store A,South,Headphones,Accessories,75,12,900,2023,8,3,Sunday,315.0,585.0
2023-11-12,Store D,North,Smartphone,Electronics,700,3,2100,2023,11,4,Sunday,735.0,1365.0
2023-12-02,Store E,West,Tablet,Electronics,300,12,3600,2023,12,4,Saturday,1260.0,2340.0
2024-02-15,Store E,North,Laptop,Electronics,900,3,2700,2024,2,1,Thursday,944.9999999999999,1755.0
2023-09-02,Store C,South,Mouse,Accessories,25,11,275,2023,9,3,Saturday,96.25,178.75
2024-01-22,Store A,East,Laptop,Electronics,900,8,7200,2024,1,1,Monday,2520.0,4680.0
2024-11-19,Store C,North,Keyboard,Accessories,40,10,400,2024,11,4,Tuesday,140.0,260.0
2024-12-25,Store D,North,Monitor,Electronics,180,11,1980,2024,12,4,Wednesday,693.0,1287.0
2023-12-24,Store A,South,Smartphone,Electronics,700,10,7000,2023,12,4,Sunday,2450.0,4550.0
2024-09-05,Store C,South,Keyboard,Accessories,40,12,480,2024,9,3,Thursday,168.0,312.0
2023-01-22,Store C,South,Smartphone,Electronics,700,11,7700,2023,1,1,Sunday,2695.0,5005.0
2023-01-19,Store E,South,Monitor,Electronics,180,2,360,2023,1,1,Thursday,125.99999999999999,234.0
2023-10-14,Store C,South,Smartphone,Electronics,700,5,3500,2023,10,4,Saturday,1225.0,2275.0
2023-10-03,Store C,North,Keyboard,Accessories,40,13,520,2023,10,4,Tuesday,182.0,338.0
2024-10-20,Store A,South,Tablet,Electronics,300,8,2400,2024,10,4,Sunday,840.0,1560.0
2024-07-05,Store A,East,Headphones,Accessories,75,12,900,2024,7,3,Friday,315.0,585.0
2024-11-09,Store E,South,Headphones,Accessories,75,11,825,2024,11,4,Saturday,288.75,536.25
2024-08-25,Store A,West,Mouse,Accessories,25,14,350,2024,8,3,Sunday,122.49999999999999,227.5
2023-03-13,Store D,West,Headphones,Accessories,75,3,225,2023,3,1,Monday,78.75,146.25
2023-12-31,Store E,West,Keyboard,Accessories,40,12,480,2023,12,4,Sunday,168.0,312.0
2023-12-01,Store D,East,Mouse,Accessories,25,1,25,2023,12,4,Friday,8.75,16.25
2024-10-13,Store A,North,Monitor,Electronics,180,7,1260,2024,10,4,Sunday,441.0,819.0
2024-08-12,Store A,West,Tablet,Electronics,300,1,300,2024,8,3,Monday,105.0,195.0
2023-07-18,Store E,North,Monitor,Electronics,180,13,2340,2023,7,3,Tuesday,819.0,1521.0
2023-01-17,Store C,West,Headphones,Accessories,75,13,975,2023,1,1,Tuesday,341.25,633.75
2023-08-06,Store B,South,Laptop,Electronics,900,10,9000,2023,8,3,Sunday,3150.0,5850.0
2024-10-11,Store B,North,Monitor,Electronics,180,7,1260,2024,10,4,Friday,441.0,819.0
2023-05-27,Store A,North,Keyboard,Accessories,40,14,560,2023,5,2,Saturday,196.0,364.0
2023-07-29,Store D,East,Monitor,Electronics,180,9,1620,2023,7,3,Saturday,567.0,1053.0
2024-10-31,Store E,North,Keyboard,Accessories,40,12,480,2024,10,4,Thursday,168.0,312.0
2024-02-18,Store C,South,Mouse,Accessories,25,12,300,2024,2,1,Sunday,105.0,195.0
2024-10-26,Store A,North,Headphones,Accessories,75,7,525,2024,10,4,Saturday,183.75,341.25
2023-11-26,Store D,West,Mouse,Accessories,25,9,225,2023,11,4,Sunday,78.75,146.25
2023-12-18,Store A,North,Keyboard,Accessories,40,12,480,2023,12,4,Monday,168.0,312.0
2023-06-12,Store B,East,Smartphone,Electronics,700,7,4900,2023,6,2,Monday,1715.0,3185.0
2023-04-11,Store A,East,Keyboard,Accessories,40,11,440,2023,4,2,Tuesday,154.0,286.0
2023-11-23,Store D,West,Smartphone,Electronics,700,8,5600,2023,11,4,Thursday,1959.9999999999998,3640.0
2023-11-23,Store B,South,Monitor,Electronics,180,7,1260,2023,11,4,Thursday,441.0,819.0
2023-06-04,Store A,North,Tablet,Electronics,300,14,4200,2023,6,2,Sunday,1470.0,2730.0
2023-01-10,Store B,North,Tablet,Electronics,300,5,1500,2023,1,1,Tuesday,525.0,975.0
2023-12-19,Store E,East,Headphones,Accessories,75,5,375,2023,12,4,Tuesday,131.25,243.75
2023-07-02,Store D,North,Laptop,Electronics,900,9,8100,2023,7,3,Sunday,2835.0,5265.0
2024-03-30,Store D,West,Tablet,Electronics,300,8,2400,2024,3,1,Saturday,840.0,1560.0
2024-10-07,Store E,West,Smartphone,Electronics,700,7,4900,2024,10,4,Monday,1715.0,3185.0
2023-01-06,Store D,East,Smartphone,Electronics,700,2,1400,2023,1,1,Friday,489.99999999999994,910.0
2023-11-29,Store D,West,Tablet,Electronics,300,6,1800,2023,11,4,Wednesday,630.0,1170.0
2023-11-29,Store A,West,Laptop,Electronics,900,6,5400,2023,11,4,Wednesday,1889.9999999999998,3510.0
2023-09-15,Store C,West,Monitor,Electronics,180,8,1440,2023,9,3,Friday,503.99999999999994,936.0
2023-07-30,Store A,South,Tablet,Electronics,300,3,900,2023,7,3,Sunday,315.0,585.0
2023-02-20,Store E,East,Mouse,Accessories,25,9,225,2023,2,1,Monday,78.75,146.25
2024-03-20,Store E,West,Headphones,Accessories,75,2,150,2024,3,1,Wednesday,52.5,97.5
2024-10-20,Store C,West,Laptop,Electronics,900,6,5400,2024,10,4,Sunday,1889.9999999999998,3510.0
2024-01-12,Store A,West,Smartphone,Electronics,700,5,3500,2024,1,1,Friday,1225.0,2275.0
2024-10-01,Store A,West,Headphones,Accessories,75,6,450,2024,10,4,Tuesday,157.5,292.5
2024-04-30,Store A,South,Tablet,Electronics,300,14,4200,2024,4,2,Tuesday,1470.0,2730.0
2023-02-20,Store B,North,Headphones,Accessories,75,1,75,2023,2,1,Monday,26.25,48.75
2023-06-03,Store B,North,Mouse,Accessories,25,13,325,2023,6,2,Saturday,113.74999999999999,211.25
2024-08-04,Store A,East,Laptop,Electronics,900,13,11700,2024,8,3,Sunday,4094.9999999999995,7605.0
2023-11-06,Store B,South,Mouse,Accessories,25,7,175,2023,11,4,Monday,61.24999999999999,113.75
2024-02-03,Store A,East,Headphones,Accessories,75,7,525,2024,2,1,Saturday,183.75,341.25
2023-05-14,Store E,North,Tablet,Electronics,300,2,600,2023,5,2,Sunday,210.0,390.0
2023-08-08,Store A,East,Keyboard,Accessories,40,9,360,2023,8,3,Tuesday,125.99999999999999,234.0
2023-06-12,Store B,North,Headphones,Accessories,75,6,450,2023,6,2,Monday,157.5,292.5
2024-10-09,Store C,East,Smartphone,Electronics,700,13,9100,2024,10,4,Wednesday,3185.0,5915.0
2024-05-16,Store D,South,Tablet,Electronics,300,1,300,2024,5,2,Thursday,105.0,195.0
2024-11-19,Store C,West,Tablet,Electronics,300,5,1500,2024,11,4,Tuesday,525.0,975.0
2023-04-25,Store C,South,Keyboard,Accessories,40,10,400,2023,4,2,Tuesday,140.0,260.0
2024-05-13,Store D,East,Headphones,Accessories,75,14,1050,2024,5,2,Monday,367.5,682.5
2024-04-16,Store E,North,Keyboard,Accessories,40,13,520,2024,4,2,Tuesday,182.0,338.0
2023-05-29,Store D,East,Laptop,Electronics,900,7,6300,2023,5,2,Monday,2205.0,4095.0
2023-08-29,Store E,North,Smartphone,Electronics,700,10,7000,2023,8,3,Tuesday,2450.0,4550.0
2023-05-03,Store E,West,Keyboard,Accessories,40,12,480,2023,5,2,Wednesday,168.0,312.0
2023-03-10,Store E,West,Laptop,Electronics,900,13,11700,2023,3,1,Friday,4094.9999999999995,7605.0
2023-03-04,Store C,South,Monitor,Electronics,180,8,1440,2023,3,1,Saturday,503.99999999999994,936.0
2023-01-16,Store E,West,Smartphone,Electronics,700,4,2800,2023,1,1,Monday,979.9999999999999,1820.0
2024-01-25,Store D,West,Mouse,Accessories,25,9,225,2024,1,1,Thursday,78.75,146.25
2024-08-12,Store C,South,Monitor,Electronics,180,12,2160,2024,8,3,Monday,756.0,1404.0
2024-09-25,Store E,East,Keyboard,Accessories,40,5,200,2024,9,3,Wednesday,70.0,130.0
2023-09-15,Store B,North,Laptop,Electronics,900,3,2700,2023,9,3,Friday,944.9999999999999,1755.0
2023-08-05,Store B,North,Keyboard,Accessories,40,1,40,2023,8,3,Saturday,14.0,26.0
2024-04-23,Store E,North,Keyboard,Accessories,40,9,360,2024,4,2,Tuesday,125.99999999999999,234.0
2023-04-24,Store B,East,Tablet,Electronics,300,3,900,2023,4,2,Monday,315.0,585.0
2024-01-15,Store A,West,Monitor,Electronics,180,11,1980,2024,1,1,Monday,693.0,1287.0
2024-10-19,Store C,North,Keyboard,Accessories,40,10,400,2024,10,4,Saturday,140.0,260.0
2023-08-25,Store A,West,Smartphone,Electronics,700,3,2100,2023,8,3,Friday,735.0,1365.0
2024-04-20,Store C,West,Smartphone,Electronics,700,7,4900,2024,4,2,Saturday,1715.0,3185.0
2024-08-20,Store D,West,Tablet,Electronics,300,12,3600,2024,8,3,Tuesday,1260.0,2340.0
2023-05-09,Store B,East,Keyboard,Accessories,40,12,480,2023,5,2,Tuesday,168.0,312.0
2024-05-24,Store B,South,Smartphone,Electronics,700,6,4200,2024,5,2,Friday,1470.0,2730.0
2023-06-14,Store E,South,Tablet,Electronics,300,5,1500,2023,6,2,Wednesday,525.0,975.0
2023-10-04,Store C,South,Smartphone,Electronics,700,9,6300,2023,10,4,Wednesday,2205.0,4095.0
2023-09-14,Store E,West,Tablet,Electronics,300,14,4200,2023,9,3,Thursday,1470.0,2730.0
2023-05-12,Store B,West,Keyboard,Accessories,40,8,320,2023,5,2,Friday,112.0,208.0
2024-07-23,Store D,South,Tablet,Electronics,300,2,600,2024,7,3,Tuesday,210.0,390.0
2023-09-14,Store B,West,Tablet,Electronics,300,2,600,2023,9,3,Thursday,210.0,390.0
2023-05-21,Store E,West,Mouse,Accessories,25,1,25,2023,5,2,Sunday,8.75,16.25
2024-11-16,Store B,East,Mouse,Accessories,25,1,25,2024,11,4,Saturday,8.75,16.25
2024-11-17,Store A,East,Tablet,Electronics,300,11,3300,2024,11,4,Sunday,1155.0,2145.0
2023-07-28,Store A,East,Headphones,Accessories,75,1,75,2023,7,3,Friday,26.25,48.75
2024-12-16,Store E,South,Smartphone,Electronics,700,6,4200,2024,12,4,Monday,1470.0,2730.0
2024-06-02,Store A,South,Headphones,Accessories,75,7,525,2024,6,2,Sunday,183.75,341.25
2023-02-20,Store C,North,Headphones,Accessories,75,9,675,2023,2,1,Monday,236.24999999999997,438.75
2024-05-17,Store C,East,Monitor,Electronics,180,1,180,2024,5,2,Friday,62.99999999999999,117.0
2023-06-27,Store A,South,Smartphone,Electronics,700,12,8400,2023,6,2,Tuesday,2940.0,5460.0
2024-06-26,Store C,North,Tablet,Electronics,300,7,2100,2024,6,2,Wednesday,735.0,1365.0
2023-12-22,Store A,West,Smartphone,Electronics,700,7,4900,2023,12,4,Friday,1715.0,3185.0
2023-11-14,Store B,West,Smartphone,Electronics,700,13,9100,2023,11,4,Tuesday,3185.0,5915.0
2024-10-27,Store A,South,Monitor,Electronics,180,3,540,2024,10,4,Sunday,189.0,351.0
2023-12-30,Store A,West,Monitor,Electronics,180,5,900,2023,12,4,Saturday,315.0,585.0
2023-02-24,Store E,West,Laptop,Electronics,900,11,9900,2023,2,1,Friday,3465.0,6435.0
2023-06-05,Store B,North,Mouse,Accessories,25,8,200,2023,6,2,Monday,70.0,130.0
2023-02-13,Store C,West,Mouse,Accessories,25,14,350,2023,2,1,Monday,122.49999999999999,227.5
2024-08-15,Store C,East,Monitor,Electronics,180,5,900,2024,8,3,Thursday,315.0,585.0
2024-11-08,Store A,South,Mouse,Accessories,25,2,50,2024,11,4,Friday,17.5,32.5
2024-06-25,Store D,East,Smartphone,Electronics,700,8,5600,2024,6,2,Tuesday,1959.9999999999998,3640.0
2023-11-18,Store D,East,Headphones,Accessories,75,2,150,2023,11,4,Saturday,52.5,97.5
2024-10-09,Store C,North,Smartphone,Electronics,700,12,8400,2024,10,4,Wednesday,2940.0,5460.0
2023-01-14,Store A,West,Smartphone,Electronics,700,2,1400,2023,1,1,Saturday,489.99999999999994,910.0
2023-12-23,Store A,South,Headphones,Accessories,75,6,450,2023,12,4,Saturday,157.5,292.5
2024-04-27,Store B,North,Headphones,Accessories,75,12,900,2024,4,2,Saturday,315.0,585.0
2024-09-09,Store E,West,Mouse,Accessories,25,10,250,2024,9,3,Monday,87.5,162.5
2023-12-25,Store D,East,Keyboard,Accessories,40,9,360,2023,12,4,Monday,125.99999999999999,234.0
2023-11-14,Store A,South,Monitor,Electronics,180,5,900,2023,11,4,Tuesday,315.0,585.0
2023-03-16,Store C,North,Laptop,Electronics,900,2,1800,2023,3,1,Thursday,630.0,1170.0
2024-08-13,Store D,East,Mouse,Accessories,25,7,175,2024,8,3,Tuesday,61.24999999999999,113.75
2023-07-13,Store E,East,Monitor,Electronics,180,11,1980,2023,7,3,Thursday,693.0,1287.0
2023-12-29,Store A,North,Tablet,Electronics,300,7,2100,2023,12,4,Friday,735.0,1365.0
2023-04-06,Store D,East,Monitor,Electronics,180,5,900,2023,4,2,Thursday,315.0,585.0
2023-02-09,Store A,West,Laptop,Electronics,900,5,4500,2023,2,1,Thursday,1575.0,2925.0
2024-02-01,Store E,East,Headphones,Accessories,75,6,450,2024,2,1,Thursday,157.5,292.5
2023-04-17,Store B,North,Headphones,Accessories,75,5,375,2023,4,2,Monday,131.25,243.75
2023-01-17,Store D,West,Tablet,Electronics,300,9,2700,2023,1,1,Tuesday,944.9999999999999,1755.0
2024-06-10,Store E,North,Mouse,Accessories,25,5,125,2024,6,2,Monday,43.75,81.25
2024-05-13,Store B,West,Mouse,Accessories,25,8,200,2024,5,2,Monday,70.0,130.0
2024-06-08,Store B,East,Tablet,Electronics,300,4,1200,2024,6,2,Saturday,420.0,780.0
2024-12-26,Store E,North,Tablet,Electronics,300,9,2700,2024,12,4,Thursday,944.9999999999999,1755.0
2024-10-24,Store C,East,Tablet,Electronics,300,12,3600,2024,10,4,Thursday,1260.0,2340.0
2023-02-12,Store E,West,Smartphone,Electronics,700,6,4200,2023,2,1,Sunday,1470.0,2730.0
2024-09-17,Store A,South,Laptop,Electronics,900,14,12600,2024,9,3,Tuesday,4410.0,8190.0
2024-08-15,Store C,West,Mouse,Accessories,25,3,75,2024,8,3,Thursday,26.25,48.75
2023-12-16,Store B,East,Tablet,Electronics,300,8,2400,2023,12,4,Saturday,840.0,1560.0
2024-10-14,Store D,North,Smartphone,Electronics,700,8,5600,2024,10,4,Monday,1959.9999999999998,3640.0
2023-01-30,Store B,West,Keyboard,Accessories,40,10,400,2023,1,1,Monday,140.0,260.0
2024-03-16,Store D,North,Tablet,Electronics,300,1,300,2024,3,1,Saturday,105.0,195.0
2024-06-25,Store D,East,Headphones,Accessories,75,8,600,2024,6,2,Tuesday,210.0,390.0
2024-03-30,Store E,East,Keyboard,Accessories,40,3,120,2024,3,1,Saturday,42.0,78.0
2024-09-02,Store E,East,Monitor,Electronics,180,14,2520,2024,9,3,Monday,882.0,1638.0
2023-04-04,Store B,West,Tablet,Electronics,300,12,3600,2023,4,2,Tuesday,1260.0,2340.0
2024-12-23,Store E,South,Monitor,Electronics,180,5,900,2024,12,4,Monday,315.0,585.0
2023-10-22,Store B,North,Laptop,Electronics,900,1,900,2023,10,4,Sunday,315.0,585.0
2024-07-02,Store E,South,Laptop,Electronics,900,10,9000,2024,7,3,Tuesday,3150.0,5850.0
