sale_date,sale_year,sale_month,sale_quarter,weekday,product_name,category,store_name,region,quantity,unit_price,total_sales,estimated_profit
2024-02-29,2024,2,1,Thursday,Smartphone,Electronics,Store D,East,6,700.00,4200.00,1470.00
2024-12-14,2024,12,4,Saturday,Keyboard,Accessories,Store E,West,11,40.00,440.00,154.00
2024-02-04,2024,2,1,Sunday,Monitor,Electronics,Store B,South,11,180.00,1980.00,693.00
2024-09-19,2024,9,3,Thursday,Keyboard,Accessories,Store D,West,8,40.00,320.00,112.00
2024-07-30,2024,7,3,Tuesday,Headphones,Accessories,Store A,West,6,75.00,450.00,157.50
2024-08-24,2024,8,3,Saturday,Laptop,Electronics,Store D,South,13,900.00,11700.00,4095.00
2023-07-28,2023,7,3,Friday,Laptop,Electronics,Store E,North,10,900.00,9000.00,3150.00
2024-05-01,2024,5,2,Wednesday,Monitor,Electronics,Store D,West,11,180.00,1980.00,693.00
2023-09-19,2023,9,3,Tuesday,Smartphone,Electronics,Store A,West,8,700.00,5600.00,1960.00
2024-08-04,2024,8,3,Sunday,Monitor,Electronics,Store E,East,7,180.00,1260.00,441.00
2023-11-05,2023,11,4,Sunday,Keyboard,Accessories,Store E,East,2,40.00,80.00,28.00
2024-05-07,2024,5,2,Tuesday,Laptop,Electronics,Store C,East,8,900.00,7200.00,2520.00
2024-02-09,2024,2,1,Friday,Tablet,Electronics,Store E,West,11,300.00,3300.00,1155.00
2024-06-22,2024,6,2,Saturday,Laptop,Electronics,Store B,East,13,900.00,11700.00,4095.00
2024-04-23,2024,4,2,Tuesday,Tablet,Electronics,Store C,North,9,300.00,2700.00,945.00
2024-10-25,2024,10,4,Friday,Tablet,Electronics,Store B,East,5,300.00,1500.00,525.00
2023-08-22,2023,8,3,Tuesday,Keyboard,Accessories,Store A,North,12,40.00,480.00,168.00
2024-07-29,2024,7,3,Monday,Smartphone,Electronics,Store A,West,9,700.00,6300.00,2205.00
2023-04-13,2023,4,2,Thursday,Mouse,Accessories,Store C,East,8,25.00,200.00,70.00
2023-06-16,2023,6,2,Friday,Tablet,Electronics,Store D,South,1,300.00,300.00,105.00
2024-07-23,2024,7,3,Tuesday,Smartphone,Electronics,Store E,East,7,700.00,4900.00,1715.00
2023-07-02,2023,7,3,Sunday,Laptop,Electronics,Store A,North,9,900.00,8100.00,2835.00
2023-07-12,2023,7,3,Wednesday,Monitor,Electronics,Store E,West,7,180.00,1260.00,441.00
2024-05-17,2024,5,2,Friday,Laptop,Electronics,Store E,East,5,900.00,4500.00,1575.00
2023-02-09,2023,2,1,Thursday,Tablet,Electronics,Store A,South,6,300.00,1800.00,630.00
2023-11-27,2023,11,4,Monday,Keyboard,Accessories,Store A,North,6,40.00,240.00,84.00
2023-03-23,2023,3,1,Thursday,Tablet,Electronics,Store C,South,6,300.00,1800.00,630.00
2023-03-27,2023,3,1,Monday,Monitor,Electronics,Store C,East,12,180.00,2160.00,756.00
2023-08-06,2023,8,3,Sunday,Monitor,Electronics,Store D,East,11,180.00,1980.00,693.00
2023-11-03,2023,11,4,Friday,Monitor,Electronics,Store E,East,13,180.00,2340.00,819.00
2024-06-15,2024,6,2,Saturday,Smartphone,Electronics,Store C,West,1,700.00,700.00,245.00
2024-03-31,2024,3,1,Sunday,Headphones,Accessories,Store E,South,11,75.00,825.00,288.75
2023-03-05,2023,3,1,Sunday,Headphones,Accessories,Store C,West,11,75.00,825.00,288.75
2024-08-28,2024,8,3,Wednesday,Smartphone,Electronics,Store C,North,12,700.00,8400.00,2940.00
2024-06-16,2024,6,2,Sunday,Laptop,Electronics,Store C,East,7,900.00,6300.00,2205.00
2024-07-07,2024,7,3,Sunday,Tablet,Electronics,Store A,South,10,300.00,3000.00,1050.00
2023-08-24,2023,8,3,Thursday,Tablet,Electronics,Store B,South,7,300.00,2100.00,735.00
2024-11-22,2024,11,4,Friday,Mouse,Accessories,Store E,East,8,25.00,200.00,70.00
2024-06-01,2024,6,2,Saturday,Keyboard,Accessories,Store B,South,2,40.00,80.00,28.00
2024-07-31,2024,7,3,Wednesday,Tablet,Electronics,Store B,West,1,300.00,300.00,105.00
2023-12-01,2023,12,4,Friday,Monitor,Electronics,Store A,West,14,180.00,2520.00,882.00
2023-06-23,2023,6,2,Friday,Keyboard,Accessories,Store E,East,14,40.00,560.00,196.00
2023-09-03,2023,9,3,Sunday,Laptop,Electronics,Store C,East,13,900.00,11700.00,4095.00
2023-03-05,2023,3,1,Sunday,Laptop,Electronics,Store A,West,2,900.00,1800.00,630.00
2023-09-14,2023,9,3,Thursday,Tablet,Electronics,Store D,North,9,300.00,2700.00,945.00
2024-10-20,2024,10,4,Sunday,Laptop,Electronics,Store A,West,10,900.00,9000.00,3150.00
2023-11-11,2023,11,4,Saturday,Smartphone,Electronics,Store A,East,13,700.00,9100.00,3185.00
2023-04-03,2023,4,2,Monday,Keyboard,Accessories,Store D,North,3,40.00,120.00,42.00
2023-05-26,2023,5,2,Friday,Smartphone,Electronics,Store A,North,2,700.00,1400.00,490.00
2024-11-29,2024,11,4,Friday,Headphones,Accessories,Store D,West,9,75.00,675.00,236.25
2024-11-12,2024,11,4,Tuesday,Mouse,Accessories,Store A,South,4,25.00,100.00,35.00
2023-10-22,2023,10,4,Sunday,Monitor,Electronics,Store E,East,14,180.00,2520.00,882.00
2024-06-09,2024,6,2,Sunday,Smartphone,Electronics,Store D,South,10,700.00,7000.00,2450.00
2023-06-16,2023,6,2,Friday,Smartphone,Electronics,Store D,East,8,700.00,5600.00,1960.00
2024-08-26,2024,8,3,Monday,Headphones,Accessories,Store B,West,6,75.00,450.00,157.50
2024-02-02,2024,2,1,Friday,Monitor,Electronics,Store A,North,13,180.00,2340.00,819.00
2023-09-11,2023,9,3,Monday,Headphones,Accessories,Store B,West,4,75.00,300.00,105.00
2023-03-29,2023,3,1,Wednesday,Headphones,Accessories,Store E,East,5,75.00,375.00,131.25
2024-08-11,2024,8,3,Sunday,Monitor,Electronics,Store B,South,1,180.00,180.00,63.00
2023-09-07,2023,9,3,Thursday,Monitor,Electronics,Store A,West,14,180.00,2520.00,882.00
2024-12-12,2024,12,4,Thursday,Tablet,Electronics,Store D,East,8,300.00,2400.00,840.00
2023-09-27,2023,9,3,Wednesday,Laptop,Electronics,Store B,East,1,900.00,900.00,315.00
2023-04-18,2023,4,2,Tuesday,Keyboard,Accessories,Store A,West,14,40.00,560.00,196.00
2024-02-18,2024,2,1,Sunday,Mouse,Accessories,Store C,South,1,25.00,25.00,8.75
2023-04-23,2023,4,2,Sunday,Monitor,Electronics,Store A,East,3,180.00,540.00,189.00
2024-01-31,2024,1,1,Wednesday,Smartphone,Electronics,Store E,South,2,700.00,1400.00,490.00
2024-05-02,2024,5,2,Thursday,Mouse,Accessories,Store E,North,5,25.00,125.00,43.75
2024-05-29,2024,5,2,Wednesday,Monitor,Electronics,Store B,North,9,180.00,1620.00,567.00
2024-02-17,2024,2,1,Saturday,Headphones,Accessories,Store B,South,14,75.00,1050.00,367.50
2024-07-12,2024,7,3,Friday,Mouse,Accessories,Store E,East,12,25.00,300.00,105.00
2023-05-02,2023,5,2,Tuesday,Monitor,Electronics,Store E,East,8,180.00,1440.00,504.00
2023-08-10,2023,8,3,Thursday,Tablet,Electronics,Store E,East,11,300.00,3300.00,1155.00
2023-04-14,2023,4,2,Friday,Monitor,Electronics,Store D,North,9,180.00,1620.00,567.00
2024-07-08,2024,7,3,Monday,Laptop,Electronics,Store B,North,12,900.00,10800.00,3780.00
2023-10-17,2023,10,4,Tuesday,Tablet,Electronics,Store D,South,4,300.00,1200.00,420.00
2023-05-01,2023,5,2,Monday,Laptop,Electronics,Store D,North,3,900.00,2700.00,945.00
2024-05-26,2024,5,2,Sunday,Monitor,Electronics,Store D,West,14,180.00,2520.00,882.00
2024-01-20,2024,1,1,Saturday,Laptop,Electronics,Store E,West,3,900.00,2700.00,945.00
2023-09-14,2023,9,3,Thursday,Smartphone,Electronics,Store E,South,6,700.00,4200.00,1470.00
2023-10-28,2023,10,4,Saturday,Headphones,Accessories,Store E,West,10,75.00,750.00,262.50
2024-06-10,2024,6,2,Monday,Laptop,Electronics,Store E,East,10,900.00,9000.00,3150.00
2023-02-22,2023,2,1,Wednesday,Laptop,Electronics,Store C,South,9,900.00,8100.00,2835.00
2024-05-02,2024,5,2,Thursday,Smartphone,Electronics,Store B,West,2,700.00,1400.00,490.00
2023-04-20,2023,4,2,Thursday,Keyboard,Accessories,Store B,South,13,40.00,520.00,182.00
2024-03-30,2024,3,1,Saturday,Headphones,Accessories,Store E,West,1,75.00,75.00,26.25
2023-12-16,2023,12,4,Saturday,Tablet,Electronics,Store E,North,1,300.00,300.00,105.00
2023-06-11,2023,6,2,Sunday,Monitor,Electronics,Store B,South,1,180.00,180.00,63.00
2023-12-16,2023,12,4,Saturday,Keyboard,Accessories,Store B,West,2,40.00,80.00,28.00
2024-08-09,2024,8,3,Friday,Keyboard,Accessories,Store E,North,9,40.00,360.00,126.00
2023-04-23,2023,4,2,Sunday,Mouse,Accessories,Store E,South,5,25.00,125.00,43.75
2024-10-18,2024,10,4,Friday,Monitor,Electronics,Store A,West,3,180.00,540.00,189.00
2023-01-20,2023,1,1,Friday,Smartphone,Electronics,Store A,South,12,700.00,8400.00,2940.00
2024-06-16,2024,6,2,Sunday,Headphones,Accessories,Store E,West,13,75.00,975.00,341.25
2024-04-05,2024,4,2,Friday,Headphones,Accessories,Store A,North,1,75.00,75.00,26.25
2023-12-07,2023,12,4,Thursday,Smartphone,Electronics,Store C,South,7,700.00,4900.00,1715.00
2023-05-01,2023,5,2,Monday,Monitor,Electronics,Store E,North,10,180.00,1800.00,630.00
2023-12-27,2023,12,4,Wednesday,Headphones,Accessories,Store C,North,2,75.00,150.00,52.50
2023-09-14,2023,9,3,Thursday,Tablet,Electronics,Store E,South,7,300.00,2100.00,735.00
2023-04-04,2023,4,2,Tuesday,Keyboard,Accessories,Store E,South,5,40.00,200.00,70.00
2024-01-30,2024,1,1,Tuesday,Keyboard,Accessories,Store A,West,2,40.00,80.00,28.00
2023-08-19,2023,8,3,Saturday,Monitor,Electronics,Store A,South,9,180.00,1620.00,567.00
2023-06-06,2023,6,2,Tuesday,Headphones,Accessories,Store C,North,10,75.00,750.00,262.50
2024-05-22,2024,5,2,Wednesday,Monitor,Electronics,Store C,East,4,180.00,720.00,252.00
2024-06-19,2024,6,2,Wednesday,Keyboard,Accessories,Store E,South,10,40.00,400.00,140.00
2023-03-24,2023,3,1,Friday,Laptop,Electronics,Store E,East,10,900.00,9000.00,3150.00
2024-02-11,2024,2,1,Sunday,Smartphone,Electronics,Store C,South,5,700.00,3500.00,1225.00
2023-01-07,2023,1,1,Saturday,Smartphone,Electronics,Store C,South,1,700.00,700.00,245.00
2023-07-19,2023,7,3,Wednesday,Mouse,Accessories,Store A,South,11,25.00,275.00,96.25
2024-11-15,2024,11,4,Friday,Laptop,Electronics,Store B,South,3,900.00,2700.00,945.00
2024-10-14,2024,10,4,Monday,Laptop,Electronics,Store B,South,11,900.00,9900.00,3465.00
2024-06-25,2024,6,2,Tuesday,Monitor,Electronics,Store C,South,4,180.00,720.00,252.00
2023-08-25,2023,8,3,Friday,Smartphone,Electronics,Store A,South,4,700.00,2800.00,980.00
2024-07-02,2024,7,3,Tuesday,Headphones,Accessories,Store C,North,9,75.00,675.00,236.25
2024-04-30,2024,4,2,Tuesday,Mouse,Accessories,Store E,East,5,25.00,125.00,43.75
2023-09-02,2023,9,3,Saturday,Tablet,Electronics,Store D,South,1,300.00,300.00,105.00
2023-03-20,2023,3,1,Monday,Mouse,Accessories,Store E,South,5,25.00,125.00,43.75
2023-03-15,2023,3,1,Wednesday,Mouse,Accessories,Store D,East,2,25.00,50.00,17.50
2024-01-06,2024,1,1,Saturday,Headphones,Accessories,Store D,South,3,75.00,225.00,78.75
2023-05-30,2023,5,2,Tuesday,Smartphone,Electronics,Store B,North,1,700.00,700.00,245.00
2024-02-26,2024,2,1,Monday,Mouse,Accessories,Store C,East,5,25.00,125.00,43.75
2024-03-04,2024,3,1,Monday,Mouse,Accessories,Store E,West,13,25.00,325.00,113.75
2023-10-27,2023,10,4,Friday,Keyboard,Accessories,Store D,North,12,40.00,480.00,168.00
2024-05-12,2024,5,2,Sunday,Laptop,Electronics,Store B,South,8,900.00,7200.00,2520.00
2024-12-07,2024,12,4,Saturday,Monitor,Electronics,Store D,South,3,180.00,540.00,189.00
2024-05-02,2024,5,2,Thursday,Laptop,Electronics,Store B,South,7,900.00,6300.00,2205.00
2024-12-01,2024,12,4,Sunday,Smartphone,Electronics,Store A,West,4,700.00,2800.00,980.00
2024-04-26,2024,4,2,Friday,Laptop,Electronics,Store A,East,13,900.00,11700.00,4095.00
2023-10-09,2023,10,4,Monday,Monitor,Electronics,Store C,East,3,180.00,540.00,189.00
2023-03-23,2023,3,1,Thursday,Monitor,Electronics,Store E,North,8,180.00,1440.00,504.00
2023-03-28,2023,3,1,Tuesday,Monitor,Electronics,Store A,West,1,180.00,180.00,63.00
2023-09-20,2023,9,3,Wednesday,Keyboard,Accessories,Store B,North,3,40.00,120.00,42.00
2023-01-25,2023,1,1,Wednesday,Mouse,Accessories,Store A,South,9,25.00,225.00,78.75
2024-10-18,2024,10,4,Friday,Mouse,Accessories,Store E,West,7,25.00,175.00,61.25
2024-01-02,2024,1,1,Tuesday,Smartphone,Electronics,Store B,North,3,700.00,2100.00,735.00
2023-02-12,2023,2,1,Sunday,Keyboard,Accessories,Store D,North,10,40.00,400.00,140.00
2023-03-09,2023,3,1,Thursday,Keyboard,Accessories,Store D,West,3,40.00,120.00,42.00
2024-03-20,2024,3,1,Wednesday,Monitor,Electronics,Store B,West,8,180.00,1440.00,504.00
2023-12-05,2023,12,4,Tuesday,Keyboard,Accessories,Store E,South,4,40.00,160.00,56.00
2023-01-02,2023,1,1,Monday,Mouse,Accessories,Store C,South,5,25.00,125.00,43.75
2024-11-15,2024,11,4,Friday,Monitor,Electronics,Store A,West,8,180.00,1440.00,504.00
2024-12-31,2024,12,4,Tuesday,Smartphone,Electronics,Store A,South,2,700.00,1400.00,490.00
2023-02-06,2023,2,1,Monday,Tablet,Electronics,Store A,East,9,300.00,2700.00,945.00
2023-04-13,2023,4,2,Thursday,Smartphone,Electronics,Store E,South,4,700.00,2800.00,980.00
2024-02-28,2024,2,1,Wednesday,Tablet,Electronics,Store A,South,10,300.00,3000.00,1050.00
2023-09-26,2023,9,3,Tuesday,Laptop,Electronics,Store E,South,6,900.00,5400.00,1890.00
2024-03-25,2024,3,1,Monday,Smartphone,Electronics,Store E,North,10,700.00,7000.00,2450.00
2023-09-08,2023,9,3,Friday,Headphones,Accessories,Store D,North,8,75.00,600.00,210.00
2024-08-01,2024,8,3,Thursday,Headphones,Accessories,Store A,South,7,75.00,525.00,183.75
2024-12-19,2024,12,4,Thursday,Smartphone,Electronics,Store D,South,1,700.00,700.00,245.00
2023-07-20,2023,7,3,Thursday,Mouse,Accessories,Store B,East,14,25.00,350.00,122.50
2023-05-23,2023,5,2,Tuesday,Mouse,Accessories,Store B,East,12,25.00,300.00,105.00
2023-04-09,2023,4,2,Sunday,Headphones,Accessories,Store E,South,12,75.00,900.00,315.00
2024-06-24,2024,6,2,Monday,Tablet,Electronics,Store A,West,10,300.00,3000.00,1050.00
2024-03-09,2024,3,1,Saturday,Smartphone,Electronics,Store E,North,7,700.00,4900.00,1715.00
2024-03-03,2024,3,1,Sunday,Keyboard,Accessories,Store E,North,5,40.00,200.00,70.00
2024-05-20,2024,5,2,Monday,Monitor,Electronics,Store C,East,11,180.00,1980.00,693.00
2024-10-22,2024,10,4,Tuesday,Tablet,Electronics,Store C,North,3,300.00,900.00,315.00
2024-12-10,2024,12,4,Tuesday,Monitor,Electronics,Store D,East,2,180.00,360.00,126.00
2024-02-16,2024,2,1,Friday,Keyboard,Accessories,Store D,West,5,40.00,200.00,70.00
2024-06-29,2024,6,2,Saturday,Keyboard,Accessories,Store E,East,4,40.00,160.00,56.00
2024-02-15,2024,2,1,Thursday,Smartphone,Electronics,Store B,East,5,700.00,3500.00,1225.00
2023-11-08,2023,11,4,Wednesday,Headphones,Accessories,Store D,West,9,75.00,675.00,236.25
2024-12-09,2024,12,4,Monday,Headphones,Accessories,Store B,South,6,75.00,450.00,157.50
2023-03-25,2023,3,1,Saturday,Tablet,Electronics,Store E,West,7,300.00,2100.00,735.00
2024-01-13,2024,1,1,Saturday,Tablet,Electronics,Store A,West,1,300.00,300.00,105.00
2024-12-01,2024,12,4,Sunday,Mouse,Accessories,Store C,East,13,25.00,325.00,113.75
2023-06-19,2023,6,2,Monday,Laptop,Electronics,Store C,West,10,900.00,9000.00,3150.00
2023-01-25,2023,1,1,Wednesday,Keyboard,Accessories,Store C,North,2,40.00,80.00,28.00
2024-10-28,2024,10,4,Monday,Keyboard,Accessories,Store D,North,4,40.00,160.00,56.00
2024-05-17,2024,5,2,Friday,Smartphone,Electronics,Store A,West,12,700.00,8400.00,2940.00
2023-02-12,2023,2,1,Sunday,Monitor,Electronics,Store B,North,1,180.00,180.00,63.00
2023-10-21,2023,10,4,Saturday,Mouse,Accessories,Store C,North,10,25.00,250.00,87.50
2023-02-15,2023,2,1,Wednesday,Tablet,Electronics,Store D,North,2,300.00,600.00,210.00
2024-09-02,2024,9,3,Monday,Laptop,Electronics,Store E,North,8,900.00,7200.00,2520.00
2024-06-23,2024,6,2,Sunday,Mouse,Accessories,Store C,South,10,25.00,250.00,87.50
2023-08-21,2023,8,3,Monday,Smartphone,Electronics,Store C,East,9,700.00,6300.00,2205.00
2024-12-16,2024,12,4,Monday,Tablet,Electronics,Store C,South,2,300.00,600.00,210.00
2024-08-04,2024,8,3,Sunday,Monitor,Electronics,Store A,East,2,180.00,360.00,126.00
2023-01-11,2023,1,1,Wednesday,Smartphone,Electronics,Store D,West,3,700.00,2100.00,735.00
2023-11-21,2023,11,4,Tuesday,Monitor,Electronics,Store B,East,13,180.00,2340.00,819.00
2024-12-09,2024,12,4,Monday,Smartphone,Electronics,Store C,South,9,700.00,6300.00,2205.00
2023-09-13,2023,9,3,Wednesday,Headphones,Accessories,Store C,East,10,75.00,750.00,262.50
2024-01-31,2024,1,1,Wednesday,Mouse,Accessories,Store A,East,6,25.00,150.00,52.50
2024-08-24,2024,8,3,Saturday,Smartphone,Electronics,Store D,East,7,700.00,4900.00,1715.00
2024-07-24,2024,7,3,Wednesday,Tablet,Electronics,Store D,West,3,300.00,900.00,315.00
2024-03-31,2024,3,1,Sunday,Monitor,Electronics,Store B,North,14,180.00,2520.00,882.00
2024-07-28,2024,7,3,Sunday,Smartphone,Electronics,Store B,South,6,700.00,4200.00,1470.00
2024-03-17,2024,3,1,Sunday,Smartphone,Electronics,Store B,East,13,700.00,9100.00,3185.00
2024-10-11,2024,10,4,Friday,Mouse,Accessories,Store E,North,6,25.00,150.00,52.50
2024-10-20,2024,10,4,Sunday,Laptop,Electronics,Store E,West,9,900.00,8100.00,2835.00
2023-02-03,2023,2,1,Friday,Smartphone,Electronics,Store C,South,7,700.00,4900.00,1715.00
2023-02-04,2023,2,1,Saturday,Laptop,Electronics,Store B,East,9,900.00,8100.00,2835.00
2024-03-14,2024,3,1,Thursday,Laptop,Electronics,Store B,East,11,900.00,9900.00,3465.00
2023-02-09,2023,2,1,Thursday,Smartphone,Electronics,Store C,East,6,700.00,4200.00,1470.00
2024-05-06,2024,5,2,Monday,Headphones,Accessories,Store E,South,6,75.00,450.00,157.50
2023-01-19,2023,1,1,Thursday,Smartphone,Electronics,Store C,East,6,700.00,4200.00,1470.00
2024-11-17,2024,11,4,Sunday,Laptop,Electronics,Store D,North,4,900.00,3600.00,1260.00
2023-11-10,2023,11,4,Friday,Smartphone,Electronics,Store B,North,8,700.00,5600.00,1960.00
2024-01-03,2024,1,1,Wednesday,Tablet,Electronics,Store E,East,5,300.00,1500.00,525.00
2023-11-02,2023,11,4,Thursday,Smartphone,Electronics,Store A,West,14,700.00,9800.00,3430.00
2023-02-06,2023,2,1,Monday,Tablet,Electronics,Store D,South,4,300.00,1200.00,420.00
2023-05-11,2023,5,2,Thursday,Headphones,Accessories,Store A,East,3,75.00,225.00,78.75
2023-12-20,2023,12,4,Wednesday,Smartphone,Electronics,Store C,East,14,700.00,9800.00,3430.00
2023-03-29,2023,3,1,Wednesday,Headphones,Accessories,Store B,North,8,75.00,600.00,210.00
2024-03-16,2024,3,1,Saturday,Laptop,Electronics,Store C,North,4,900.00,3600.00,1260.00
2024-06-13,2024,6,2,Thursday,Mouse,Accessories,Store E,South,14,25.00,350.00,122.50
2023-10-02,2023,10,4,Monday,Mouse,Accessories,Store A,North,3,25.00,75.00,26.25
2023-09-10,2023,9,3,Sunday,Laptop,Electronics,Store E,East,10,900.00,9000.00,3150.00
2023-01-11,2023,1,1,Wednesday,Mouse,Accessories,Store A,West,2,25.00,50.00,17.50
2024-11-20,2024,11,4,Wednesday,Keyboard,Accessories,Store C,West,4,40.00,160.00,56.00
2023-09-16,2023,9,3,Saturday,Laptop,Electronics,Store C,South,13,900.00,11700.00,4095.00
2023-03-12,2023,3,1,Sunday,Smartphone,Electronics,Store D,South,1,700.00,700.00,245.00
2023-07-15,2023,7,3,Saturday,Laptop,Electronics,Store A,West,2,900.00,1800.00,630.00
2023-07-15,2023,7,3,Saturday,Mouse,Accessories,Store D,South,9,25.00,225.00,78.75
2024-03-01,2024,3,1,Friday,Smartphone,Electronics,Store D,East,7,700.00,4900.00,1715.00
2024-03-08,2024,3,1,Friday,Smartphone,Electronics,Store A,West,6,700.00,4200.00,1470.00
2024-01-25,2024,1,1,Thursday,Headphones,Accessories,Store E,South,12,75.00,900.00,315.00
2023-09-10,2023,9,3,Sunday,Tablet,Electronics,Store C,East,9,300.00,2700.00,945.00
2024-03-08,2024,3,1,Friday,Keyboard,Accessories,Store A,West,8,40.00,320.00,112.00
2024-03-03,2024,3,1,Sunday,Keyboard,Accessories,Store E,East,11,40.00,440.00,154.00
2023-06-23,2023,6,2,Friday,Monitor,Electronics,Store A,South,8,180.00,1440.00,504.00
2023-05-15,2023,5,2,Monday,Tablet,Electronics,Store B,North,6,300.00,1800.00,630.00
2024-05-24,2024,5,2,Friday,Laptop,Electronics,Store E,West,9,900.00,8100.00,2835.00
2023-07-06,2023,7,3,Thursday,Smartphone,Electronics,Store C,South,8,700.00,5600.00,1960.00
2023-08-25,2023,8,3,Friday,Headphones,Accessories,Store B,North,1,75.00,75.00,26.25
2024-08-29,2024,8,3,Thursday,Smartphone,Electronics,Store E,West,5,700.00,3500.00,1225.00
2023-01-20,2023,1,1,Friday,Smartphone,Electronics,Store E,West,2,700.00,1400.00,490.00
2024-07-30,2024,7,3,Tuesday,Tablet,Electronics,Store A,East,2,300.00,600.00,210.00
2024-07-21,2024,7,3,Sunday,Headphones,Accessories,Store D,North,8,75.00,600.00,210.00
2023-12-09,2023,12,4,Saturday,Tablet,Electronics,Store D,East,10,300.00,3000.00,1050.00
2023-10-29,2023,10,4,Sunday,Headphones,Accessories,Store C,South,11,75.00,825.00,288.75
2023-11-06,2023,11,4,Monday,Keyboard,Accessories,Store E,North,1,40.00,40.00,14.00
2024-10-11,2024,10,4,Friday,Tablet,Electronics,Store B,West,7,300.00,2100.00,735.00
2024-07-01,2024,7,3,Monday,Mouse,Accessories,Store C,West,8,25.00,200.00,70.00
2023-08-13,2023,8,3,Sunday,Headphones,Accessories,Store B,East,5,75.00,375.00,131.25
2024-01-12,2024,1,1,Friday,Mouse,Accessories,Store C,East,2,25.00,50.00,17.50
2024-04-13,2024,4,2,Saturday,Keyboard,Accessories,Store D,East,7,40.00,280.00,98.00
2023-03-31,2023,3,1,Friday,Headphones,Accessories,Store B,West,9,75.00,675.00,236.25
2024-01-10,2024,1,1,Wednesday,Headphones,Accessories,Store C,South,11,75.00,825.00,288.75
2023-03-02,2023,3,1,Thursday,Laptop,Electronics,Store D,North,7,900.00,6300.00,2205.00
2023-09-04,2023,9,3,Monday,Smartphone,Electronics,Store D,South,2,700.00,1400.00,490.00
